Tipo;BancoId;ContaId;Data;Valor
S;2;2108;12/09/2023;-72,23
S;2;2110;12/09/2023;-24,14
S;2;2112;12/09/2023;-7,05
S;2;2111;12/09/2023;-8,23
S;2;2302;12/09/2023;-63,56
E;2;1201;12/09/2023;1293,4
E;2;1202;12/09/2023;0
S;2;2303;12/09/2023;0
E;3;1101;12/09/2023;71214,65
S;3;2107;12/09/2023;-24,35
S;3;2101;12/09/2023;-25227,39
S;3;2103;12/09/2023;-225,87
S;3;2106;12/09/2023;-58,24
S;3;2109;12/09/2023;-7,6
S;3;2108;12/09/2023;-26,88
S;3;2110;12/09/2023;-4,55
S;3;2112;12/09/2023;-1,56
S;3;2111;12/09/2023;-1,53
S;3;2302;12/09/2023;-17,4
E;3;1201;12/09/2023;365,12
E;3;1202;12/09/2023;0
S;3;2303;12/09/2023;0
E;1;1101;13/09/2023;4104987,35
S;1;2107;13/09/2023;-2282,35
S;1;2101;13/09/2023;-3508863,75
S;1;2103;13/09/2023;-19170,13
S;1;2106;13/09/2023;-3110,2
S;1;2109;13/09/2023;-797,94
S;1;2108;13/09/2023;-2096,74
S;1;2110;13/09/2023;-693,15
S;1;2112;13/09/2023;-154,9
S;1;2111;13/09/2023;-203,3
S;1;2302;13/09/2023;-1407,6
E;1;1201;13/09/2023;20696,6
E;1;1202;13/09/2023;0
S;1;2303;13/09/2023;0
E;2;1101;13/09/2023;221249,91
S;2;2107;13/09/2023;-77,16
S;2;2101;13/09/2023;-139335,78
S;2;2103;13/09/2023;-1088,71
S;2;2106;13/09/2023;-196,92
S;2;2109;13/09/2023;-24,75
S;2;2108;13/09/2023;-89,51
S;2;2110;13/09/2023;-33,95
S;2;2112;13/09/2023;-6,07
S;2;2111;13/09/2023;-7,4
S;2;2302;13/09/2023;-62,82
E;2;1201;13/09/2023;1012,44
E;2;1202;13/09/2023;0
S;2;2303;13/09/2023;0
E;3;1101;13/09/2023;70931,54
S;3;2107;13/09/2023;-19,22
S;3;2101;13/09/2023;-27570,69
S;3;2103;13/09/2023;-274,04
S;3;2106;13/09/2023;-53,02
S;3;2109;13/09/2023;-8,23
S;3;2108;13/09/2023;-20,01
S;3;2110;13/09/2023;-3,62
S;3;2112;13/09/2023;-1,4
S;3;2111;13/09/2023;-1,49
S;3;2302;13/09/2023;-22,26
E;3;1201;13/09/2023;249,94
E;3;1202;13/09/2023;0
S;3;2303;13/09/2023;0
E;1;1101;14/09/2023;4162304,39
S;1;2107;14/09/2023;-2430,72
S;1;2101;14/09/2023;-2765667,88
S;1;2103;14/09/2023;-13882,91
S;1;2102;14/09/2023;-1103621,09
S;1;2106;14/09/2023;-2748,25
S;1;2109;14/09/2023;-838,14
S;1;2108;14/09/2023;-1855,57
S;1;2110;14/09/2023;-628,37
S;1;2112;14/09/2023;-136,4
S;1;2111;14/09/2023;-175,59
S;1;2302;14/09/2023;-1592,71
E;1;1201;14/09/2023;24250,71
E;1;1202;14/09/2023;0
S;1;2303;14/09/2023;0
E;2;1101;14/09/2023;250309,82
S;2;2107;14/09/2023;-83,41
S;2;2101;14/09/2023;-140356,31
S;2;2103;14/09/2023;-1017,54
S;2;2102;14/09/2023;-54739,67
S;2;2106;14/09/2023;-161,39
S;2;2109;14/09/2023;-32,65
S;2;2108;14/09/2023;-73,86
S;2;2110;14/09/2023;-24,6
S;2;2112;14/09/2023;-6,94
S;2;2111;14/09/2023;-9,21
S;2;2302;14/09/2023;-57,8
E;2;1201;14/09/2023;1193,76
E;2;1202;14/09/2023;0
S;2;2303;14/09/2023;0
E;3;1101;14/09/2023;65061,45
S;3;2107;14/09/2023;-20,49
S;3;2101;14/09/2023;-28736,97
S;3;2103;14/09/2023;-280,58
S;3;2102;14/09/2023;-15114,63
S;3;2106;14/09/2023;-57,62
S;3;2109;14/09/2023;-8,88
S;3;2108;14/09/2023;-22,51
S;3;2110;14/09/2023;-4,06
S;3;2112;14/09/2023;-1,67
S;3;2111;14/09/2023;-1,19
S;3;2302;14/09/2023;-22,96
E;3;1201;14/09/2023;253,13
E;3;1202;14/09/2023;0
S;3;2303;14/09/2023;0
E;1;1101;15/09/2023;4537610,45
S;1;2107;15/09/2023;-2242,76
S;1;2101;15/09/2023;-3043670,58
S;1;2103;15/09/2023;-20469,64
S;1;2106;15/09/2023;-3399,69
S;1;2109;15/09/2023;-971,97
S;1;2108;15/09/2023;-1797,39
S;1;2110;15/09/2023;-614,62
S;1;2112;15/09/2023;-130,36
S;1;2111;15/09/2023;-176,93
S;1;2302;15/09/2023;-1357,14
E;1;1201;15/09/2023;24391,05
E;1;1202;15/09/2023;0
S;1;2303;15/09/2023;0
E;2;1101;15/09/2023;208119,65
S;2;2107;15/09/2023;-63,97
S;2;2101;15/09/2023;-127899,39
S;2;2103;15/09/2023;-1058,4
S;2;2106;15/09/2023;-171,88
S;2;2109;15/09/2023;-28,97
S;2;2108;15/09/2023;-72,83
S;2;2110;15/09/2023;-23,49
S;2;2112;15/09/2023;-6,78
S;2;2111;15/09/2023;-8,06
S;2;2302;15/09/2023;-61,72
E;2;1201;15/09/2023;993,73
E;2;1202;15/09/2023;0
S;2;2303;15/09/2023;0
E;3;1101;15/09/2023;77080,19
S;3;2107;15/09/2023;-19,14
S;3;2101;15/09/2023;-30371,5
S;3;2103;15/09/2023;-212,43
S;3;2106;15/09/2023;-45,75
S;3;2109;15/09/2023;-8,61
S;3;2108;15/09/2023;-25,7
S;3;2110;15/09/2023;-3,75
S;3;2112;15/09/2023;-1,32
S;3;2111;15/09/2023;-1,68
S;3;2302;15/09/2023;-21,32
E;3;1201;15/09/2023;258,42
E;3;1202;15/09/2023;0
S;3;2303;15/09/2023;0
E;1;1101;18/09/2023;4315888,95
S;1;2107;18/09/2023;-2313
S;1;2101;18/09/2023;-2700678,7
S;1;2103;18/09/2023;-13793,17
S;1;2104;18/09/2023;-309066,86
S;1;2106;18/09/2023;-3345,75
S;1;2109;18/09/2023;-976,48
S;1;2108;18/09/2023;-1798,34
S;1;2110;18/09/2023;-621,02
S;1;2112;18/09/2023;-161,82
S;1;2111;18/09/2023;-212,85
S;1;2302;18/09/2023;-1750,53
E;1;1201;18/09/2023;28652,61
E;1;1202;18/09/2023;0
S;1;2303;18/09/2023;0
E;2;1101;18/09/2023;255856,74
S;2;2107;18/09/2023;-77,59
S;2;2101;18/09/2023;-132419,59
S;2;2103;18/09/2023;-888,55
S;2;2104;18/09/2023;-12396,33
S;2;2106;18/09/2023;-176,86
S;2;2109;18/09/2023;-30,08
S;2;2108;18/09/2023;-85,46
S;2;2110;18/09/2023;-32,48
S;2;2112;18/09/2023;-6,22
S;2;2111;18/09/2023;-7,53
S;2;2302;18/09/2023;-65,23
E;2;1201;18/09/2023;1293,31
E;2;1202;18/09/2023;0
S;2;2303;18/09/2023;0
E;3;1101;18/09/2023;72108,57
S;3;2107;18/09/2023;-25,16
S;3;2101;18/09/2023;-28668,74
S;3;2103;18/09/2023;-300,92
S;3;2104;18/09/2023;-4492,96
S;3;2106;18/09/2023;-45,69
S;3;2109;18/09/2023;-8,32
S;3;2108;18/09/2023;-25,97
S;3;2110;18/09/2023;-3,97
S;3;2112;18/09/2023;-1,37
S;3;2111;18/09/2023;-1,51
S;3;2302;18/09/2023;-17,49
E;3;1201;18/09/2023;366,94
E;3;1202;18/09/2023;0
S;3;2303;18/09/2023;0
E;1;1101;19/09/2023;4239101,77
S;1;2107;19/09/2023;-2312,21
S;1;2101;19/09/2023;-3199082,55
S;1;2103;19/09/2023;-20471,81
S;1;2106;19/09/2023;-2966,78
S;1;2109;19/09/2023;-790,22
S;1;2108;19/09/2023;-1917,41
S;1;2110;19/09/2023;-732,31
S;1;2112;19/09/2023;-145,06
S;1;2111;19/09/2023;-212,39
S;1;2302;19/09/2023;-1383,59
E;1;1201;19/09/2023;24892,41
E;1;1202;19/09/2023;0
S;1;2303;19/09/2023;0
E;2;1101;19/09/2023;250938,65
S;2;2107;19/09/2023;-66,22
S;2;2101;19/09/2023;-132821,35
S;2;2103;19/09/2023;-1130,96
S;2;2106;19/09/2023;-177,89
S;2;2109;19/09/2023;-34,66
S;2;2108;19/09/2023;-66,55
S;2;2110;19/09/2023;-25,33
S;2;2112;19/09/2023;-4,92
S;2;2111;19/09/2023;-9,19
S;2;2302;19/09/2023;-59,69
E;2;1201;19/09/2023;983,18
E;2;1202;19/09/2023;0
S;2;2303;19/09/2023;0
E;3;1101;19/09/2023;70914,56
S;3;2107;19/09/2023;-20,6
S;3;2101;19/09/2023;-23167,34
S;3;2103;19/09/2023;-302,16
S;3;2106;19/09/2023;-51,01
S;3;2109;19/09/2023;-8,21
S;3;2108;19/09/2023;-27,12
S;3;2110;19/09/2023;-3,69
S;3;2112;19/09/2023;-1,79
S;3;2111;19/09/2023;-1,49
S;3;2302;19/09/2023;-21,66
E;3;1201;19/09/2023;290,36
E;3;1202;19/09/2023;0
S;3;2303;19/09/2023;0
E;1;1101;20/09/2023;4272636,37
S;1;2107;20/09/2023;-2270,42
S;1;2101;20/09/2023;-3260941,85
S;1;2103;20/09/2023;-17783,51
S;1;2106;20/09/2023;-3006,13
S;1;2109;20/09/2023;-792,13
S;1;2108;20/09/2023;-1653,59
S;1;2110;20/09/2023;-776,2
S;1;2112;20/09/2023;-121,17
S;1;2111;20/09/2023;-169,64
S;1;2302;20/09/2023;-1618,69
E;1;1201;20/09/2023;23483,52
E;1;1202;20/09/2023;0
S;1;2303;20/09/2023;0
S;1;2501;20/09/2023;-248063,62
E;2;1101;20/09/2023;255998,57
S;2;2107;20/09/2023;-76,51
S;2;2101;20/09/2023;-112521,16
S;2;2103;20/09/2023;-986,33
S;2;2106;20/09/2023;-197,39
S;2;2109;20/09/2023;-25,07
S;2;2108;20/09/2023;-87,13
S;2;2110;20/09/2023;-32,56
S;2;2112;20/09/2023;-7,13
S;2;2111;20/09/2023;-7,75
S;2;2302;20/09/2023;-52,83
E;2;1201;20/09/2023;1313,73
E;2;1202;20/09/2023;0
S;2;2303;20/09/2023;0
S;2;2501;20/09/2023;-12618,86
E;3;1101;20/09/2023;76081,91
S;3;2107;20/09/2023;-20,68
S;3;2101;20/09/2023;-24625,78
S;3;2103;20/09/2023;-220,66
S;3;2106;20/09/2023;-52,86
S;3;2109;20/09/2023;-7,66
S;3;2108;20/09/2023;-21,48
S;3;2110;20/09/2023;-4,58
S;3;2112;20/09/2023;-1,45
S;3;2111;20/09/2023;-1,48
S;3;2302;20/09/2023;-19,04
E;3;1201;20/09/2023;355,26
E;3;1202;20/09/2023;0
S;3;2303;20/09/2023;0
S;3;2501;20/09/2023;-3533,92
E;1;1101;21/09/2023;4180199,5
S;1;2107;21/09/2023;-2212,91
S;1;2101;21/09/2023;-3023476,49
S;1;2103;21/09/2023;-19372,07
S;1;2106;21/09/2023;-3343,49
S;1;2109;21/09/2023;-961,72
S;1;2108;21/09/2023;-1842,05
S;1;2110;21/09/2023;-649,58
S;1;2112;21/09/2023;-116
S;1;2111;21/09/2023;-189,32
S;1;2302;21/09/2023;-1815,05
E;1;1201;21/09/2023;29110,57
E;1;1202;21/09/2023;0
S;1;2303;21/09/2023;0
E;2;1101;21/09/2023;244547,2
S;2;2107;21/09/2023;-83,36
S;2;2101;21/09/2023;-134994,58
S;2;2103;21/09/2023;-1108,58
S;2;2106;21/09/2023;-152,13
S;2;2109;21/09/2023;-32,67
S;2;2108;21/09/2023;-88,46
S;2;2110;21/09/2023;-24,57
S;2;2112;21/09/2023;-5,74
S;2;2111;21/09/2023;-7,04
S;2;2302;21/09/2023;-73,1
E;2;1201;21/09/2023;1179,84
E;2;1202;21/09/2023;0
S;2;2303;21/09/2023;0
E;3;1101;21/09/2023;74173,31
S;3;2107;21/09/2023;-21,26
S;3;2101;21/09/2023;-23770,27
S;3;2103;21/09/2023;-280,19
S;3;2106;21/09/2023;-58,81
S;3;2109;21/09/2023;-8,07
S;3;2108;21/09/2023;-23,18
S;3;2110;21/09/2023;-3,43
S;3;2112;21/09/2023;-1,72
S;3;2111;21/09/2023;-1,49
S;3;2302;21/09/2023;-17,41
E;3;1201;21/09/2023;358,29
E;3;1202;21/09/2023;0
S;3;2303;21/09/2023;0
E;1;1101;22/09/2023;4319879,62
S;1;2107;22/09/2023;-2284,6
S;1;2101;22/09/2023;-2783651,43
S;1;2103;22/09/2023;-17625,87
S;1;2106;22/09/2023;-2766,75
S;1;2109;22/09/2023;-940,46
S;1;2108;22/09/2023;-1653,77
S;1;2110;22/09/2023;-586,45
S;1;2112;22/09/2023;-126,4
S;1;2111;22/09/2023;-199,27
S;1;2302;22/09/2023;-1371,4
E;1;1201;22/09/2023;20770,87
E;1;1202;22/09/2023;0
S;1;2303;22/09/2023;0
E;2;1101;22/09/2023;252622,74
S;2;2107;22/09/2023;-65,17
S;2;2101;22/09/2023;-133361,44
S;2;2103;22/09/2023;-1148,33
S;2;2106;22/09/2023;-147,9
S;2;2109;22/09/2023;-26,94
S;2;2108;22/09/2023;-83,25
S;2;2110;22/09/2023;-29,03
S;2;2112;22/09/2023;-6,66
S;2;2111;22/09/2023;-9,11
S;2;2302;22/09/2023;-60,24
E;2;1201;22/09/2023;1028,34
E;2;1202;22/09/2023;0
S;2;2303;22/09/2023;0
E;3;1101;22/09/2023;79273,41
S;3;2107;22/09/2023;-21,77
S;3;2101;22/09/2023;-24358,42
S;3;2103;22/09/2023;-303,38
S;3;2106;22/09/2023;-47,53
S;3;2109;22/09/2023;-7,59
S;3;2108;22/09/2023;-27
S;3;2110;22/09/2023;-4,56
S;3;2112;22/09/2023;-1,71
S;3;2111;22/09/2023;-1,51
S;3;2302;22/09/2023;-23,07
E;3;1201;22/09/2023;281,25
E;3;1202;22/09/2023;0
S;3;2303;22/09/2023;0
E;1;1101;25/09/2023;4529891,22
S;1;2107;25/09/2023;-2284,34
S;1;2101;25/09/2023;-3116954,23
S;1;2103;25/09/2023;-19505,91
S;1;2106;25/09/2023;-3864,67
S;1;2109;25/09/2023;-758,91
S;1;2108;25/09/2023;-1989,74
S;1;2105;25/09/2023;-94400,59
S;1;2110;25/09/2023;-582,29
S;1;2112;25/09/2023;-137,04
S;1;2111;25/09/2023;-242,97
S;1;2302;25/09/2023;-1877,21
E;1;1201;25/09/2023;26383,12
E;1;1202;25/09/2023;0
S;1;2303;25/09/2023;0
E;2;1101;25/09/2023;205959,26
S;2;2107;25/09/2023;-84,63
S;2;2101;25/09/2023;-117428,45
S;2;2103;25/09/2023;-1069,96
S;2;2106;25/09/2023;-147,82
S;2;2109;25/09/2023;-24,25
S;2;2108;25/09/2023;-77,83
S;2;2105;25/09/2023;-3680,85
S;2;2110;25/09/2023;-29,97
S;2;2112;25/09/2023;-5,38
S;2;2111;25/09/2023;-7,86
S;2;2302;25/09/2023;-50,69
E;2;1201;25/09/2023;1202
E;2;1202;25/09/2023;0
S;2;2303;25/09/2023;0
E;3;1101;25/09/2023;71465,26
S;3;2107;25/09/2023;-20,18
S;3;2101;25/09/2023;-24343,03
S;3;2103;25/09/2023;-252,21
S;3;2106;25/09/2023;-58,3
S;3;2109;25/09/2023;-8,2
S;3;2108;25/09/2023;-19,66
S;3;2105;25/09/2023;-834,08
S;3;2110;25/09/2023;-4,62
S;3;2112;25/09/2023;-1,67
S;3;2111;25/09/2023;-1,53
S;3;2302;25/09/2023;-16,72
E;3;1201;25/09/2023;308,76
E;3;1202;25/09/2023;0
S;3;2303;25/09/2023;0
E;1;1101;26/09/2023;4290066,64
S;1;2107;26/09/2023;-2294,88
S;1;2101;26/09/2023;-3690017,87
S;1;2103;26/09/2023;-15283,11
S;1;2106;26/09/2023;-3508,04
S;1;2109;26/09/2023;-717,89
S;1;2108;26/09/2023;-2216,76
S;1;2110;26/09/2023;-574,63
S;1;2112;26/09/2023;-125,76
S;1;2111;26/09/2023;-165,46
S;1;2302;26/09/2023;-1753,51
E;1;1201;26/09/2023;20588,35
E;1;1202;26/09/2023;0
S;1;2303;26/09/2023;0
E;2;1101;26/09/2023;253094,47
S;2;2107;26/09/2023;-65,77
S;2;2101;26/09/2023;-141962,88
S;2;2103;26/09/2023;-932,06
S;2;2106;26/09/2023;-178,24
S;2;2109;26/09/2023;-31,77
S;2;2108;26/09/2023;-62,24
S;2;2110;26/09/2023;-31,19
S;2;2112;26/09/2023;-6,25
S;2;2111;26/09/2023;-8,3
S;2;2302;26/09/2023;-51,73
E;2;1201;26/09/2023;1051,23
E;2;1202;26/09/2023;0
S;2;2303;26/09/2023;0
E;3;1101;26/09/2023;79519,32
S;3;2107;26/09/2023;-21,45
S;3;2101;26/09/2023;-22977,75
S;3;2103;26/09/2023;-243,74
S;3;2106;26/09/2023;-50,37
S;3;2109;26/09/2023;-8,72
S;3;2108;26/09/2023;-19,74
S;3;2110;26/09/2023;-4,33
S;3;2112;26/09/2023;-1,4
S;3;2111;26/09/2023;-1,59
S;3;2302;26/09/2023;-20,49
E;3;1201;26/09/2023;245,24
E;3;1202;26/09/2023;0
S;3;2303;26/09/2023;0
E;1;1101;27/09/2023;4132075,81
S;1;2107;27/09/2023;-2348,49
S;1;2101;27/09/2023;-3402093,93
S;1;2103;27/09/2023;-18505,88
S;1;2106;27/09/2023;-2871,66
S;1;2109;27/09/2023;-869,62
S;1;2108;27/09/2023;-1668,41
S;1;2110;27/09/2023;-697,78
S;1;2112;27/09/2023;-119,39
S;1;2111;27/09/2023;-223,61
S;1;2302;27/09/2023;-1875,11
E;1;1201;27/09/2023;25129,49
E;1;1202;27/09/2023;0
S;1;2303;27/09/2023;0
E;2;1101;27/09/2023;238683,86
S;2;2107;27/09/2023;-73,53
S;2;2101;27/09/2023;-104947,13
S;2;2103;27/09/2023;-1039,36
S;2;2106;27/09/2023;-191,97
S;2;2109;27/09/2023;-32,98
S;2;2108;27/09/2023;-66,41
S;2;2110;27/09/2023;-32,69
S;2;2112;27/09/2023;-6,16
S;2;2111;27/09/2023;-7,21
S;2;2302;27/09/2023;-73,75
E;2;1201;27/09/2023;916,47
E;2;1202;27/09/2023;0
S;2;2303;27/09/2023;0
E;3;1101;27/09/2023;75709,77
S;3;2107;27/09/2023;-19,05
S;3;2101;27/09/2023;-26581,58
S;3;2103;27/09/2023;-293,29
S;3;2106;27/09/2023;-40,68
S;3;2109;27/09/2023;-6,71
S;3;2108;27/09/2023;-19,03
S;3;2110;27/09/2023;-4,54
S;3;2112;27/09/2023;-1,66
S;3;2111;27/09/2023;-1,59
S;3;2302;27/09/2023;-21,15
E;3;1201;27/09/2023;274,69
E;3;1202;27/09/2023;0
S;3;2303;27/09/2023;0
E;1;1101;28/09/2023;4278811,61
S;1;2107;28/09/2023;-2388,51
S;1;2101;28/09/2023;-3621813,97
S;1;2103;28/09/2023;-15068,26
S;1;2106;28/09/2023;-3542,99
S;1;2109;28/09/2023;-943,8
S;1;2108;28/09/2023;-1534,93
S;1;2110;28/09/2023;-673,53
S;1;2112;28/09/2023;-114,18
S;1;2111;28/09/2023;-204,46
S;1;2302;28/09/2023;-1551,23
E;1;1201;28/09/2023;27116,31
E;1;1202;28/09/2023;0
S;1;2303;28/09/2023;0
E;2;1101;28/09/2023;221280,47
S;2;2107;28/09/2023;-77,06
S;2;2101;28/09/2023;-133826,42
S;2;2103;28/09/2023;-865,56
S;2;2106;28/09/2023;-194,11
S;2;2109;28/09/2023;-25,31
S;2;2108;28/09/2023;-76,8
S;2;2110;28/09/2023;-23,32
S;2;2112;28/09/2023;-5,36
S;2;2111;28/09/2023;-8,31
S;2;2302;28/09/2023;-56,24
E;2;1201;28/09/2023;1185,77
E;2;1202;28/09/2023;0
S;2;2303;28/09/2023;0
E;3;1101;28/09/2023;73884,55
S;3;2107;28/09/2023;-24,19
S;3;2101;28/09/2023;-23851,69
S;3;2103;28/09/2023;-238,19
S;3;2106;28/09/2023;-52,61
S;3;2109;28/09/2023;-7,96
S;3;2108;28/09/2023;-25,05
S;3;2110;28/09/2023;-4,63
S;3;2112;28/09/2023;-1,41
S;3;2111;28/09/2023;-1,41
S;3;2302;28/09/2023;-20,86
E;3;1201;28/09/2023;366,56
E;3;1202;28/09/2023;0
S;3;2303;28/09/2023;0
E;1;1101;29/09/2023;4222280,28
S;1;2107;29/09/2023;-2341,09
S;1;2101;29/09/2023;-3654240,48
S;1;2103;29/09/2023;-15135,68
S;1;2106;29/09/2023;-2728,66
S;1;2109;29/09/2023;-771,37
S;1;2108;29/09/2023;-1970,08
S;1;2110;29/09/2023;-571,85
S;1;2112;29/09/2023;-143,74
S;1;2111;29/09/2023;-193,86
S;1;2302;29/09/2023;-1497,25
E;1;1201;29/09/2023;25230,32
E;1;1202;29/09/2023;0
S;1;2303;29/09/2023;0
E;2;1101;29/09/2023;242316,46
S;2;2107;29/09/2023;-66,1
S;2;2101;29/09/2023;-125621,02
S;2;2103;29/09/2023;-978,47
S;2;2106;29/09/2023;-191,91
S;2;2109;29/09/2023;-29,79
S;2;2108;29/09/2023;-83,36
S;2;2110;29/09/2023;-24,71
S;2;2112;29/09/2023;-5,66
S;2;2111;29/09/2023;-9,55
S;2;2302;29/09/2023;-52,62
E;2;1201;29/09/2023;1218,02
E;2;1202;29/09/2023;0
S;2;2303;29/09/2023;0
E;3;1101;29/09/2023;76983,51
S;3;2107;29/09/2023;-22,96
S;3;2101;29/09/2023;-30742,6
S;3;2103;29/09/2023;-219,73
S;3;2106;29/09/2023;-39,85
S;3;2109;29/09/2023;-8,43
S;3;2108;29/09/2023;-18,66
S;3;2110;29/09/2023;-3,63
S;3;2112;29/09/2023;-1,43
S;3;2111;29/09/2023;-1,64
S;3;2302;29/09/2023;-23,73
E;3;1201;29/09/2023;277,79
E;3;1202;29/09/2023;0
S;3;2303;29/09/2023;0
E;1;1101;02/10/2023;4186802,08
S;1;2107;02/10/2023;-2284,75
S;1;2201;02/10/2023;-10586980,76
S;1;2202;02/10/2023;-4075123,32
S;1;2203;02/10/2023;-4018016,76
S;1;2101;02/10/2023;-2803748,65
S;1;2103;02/10/2023;-14728
S;1;2106;02/10/2023;-2981,9
S;1;2109;02/10/2023;-943,34
S;1;2108;02/10/2023;-2242,38
S;1;2110;02/10/2023;-602,69
S;1;2112;02/10/2023;-116,55
S;1;2111;02/10/2023;-174,26
S;1;2302;02/10/2023;-1309,65
E;1;1201;02/10/2023;23028,5
E;1;1202;02/10/2023;0
S;1;2303;02/10/2023;0
E;2;1101;02/10/2023;258118,09
S;2;2107;02/10/2023;-69,59
S;2;2201;02/10/2023;-566695,29
S;2;2202;02/10/2023;-215221,5
S;2;2203;02/10/2023;-155730,41
S;2;2101;02/10/2023;-107499,14
S;2;2103;02/10/2023;-818,62
S;2;2106;02/10/2023;-185,92
S;2;2109;02/10/2023;-24,5
S;2;2108;02/10/2023;-85,83
S;2;2110;02/10/2023;-34,2
S;2;2112;02/10/2023;-5,7
S;2;2111;02/10/2023;-7,53
S;2;2302;02/10/2023;-66,86
E;2;1201;02/10/2023;1256,91
E;2;1202;02/10/2023;0
S;2;2303;02/10/2023;0
E;3;1101;02/10/2023;62030,24
S;3;2107;02/10/2023;-23,71
S;3;2201;02/10/2023;-169992,28
S;3;2202;02/10/2023;-53229,9
S;3;2203;02/10/2023;-39131,66
S;3;2101;02/10/2023;-26108,02
S;3;2103;02/10/2023;-302,43
S;3;2106;02/10/2023;-52,16
S;3;2109;02/10/2023;-7,85
S;3;2108;02/10/2023;-23,1
S;3;2110;02/10/2023;-4,98
S;3;2112;02/10/2023;-1,34
S;3;2111;02/10/2023;-1,18
S;3;2302;02/10/2023;-18,19
E;3;1201;02/10/2023;294,33
E;3;1202;02/10/2023;0
S;3;2303;02/10/2023;0
E;1;1101;03/10/2023;4146357,05
S;1;2107;03/10/2023;-2413,67
S;1;2101;03/10/2023;-3166400,68
S;1;2103;03/10/2023;-13696,78
S;1;2106;03/10/2023;-3551,62
S;1;2109;03/10/2023;-811,76
S;1;2108;03/10/2023;-1636,98
S;1;2110;03/10/2023;-641,91
S;1;2112;03/10/2023;-117,7
S;1;2111;03/10/2023;-233,28
S;1;2302;03/10/2023;-1293,19
E;1;1201;03/10/2023;21412,31
E;1;1202;03/10/2023;0
S;1;2303;03/10/2023;0
E;2;1101;03/10/2023;208794,04
S;2;2107;03/10/2023;-75
S;2;2101;03/10/2023;-112766,79
S;2;2103;03/10/2023;-915,32
S;2;2106;03/10/2023;-134,55
S;2;2109;03/10/2023;-25,79
S;2;2108;03/10/2023;-64,5
S;2;2110;03/10/2023;-33,54
S;2;2112;03/10/2023;-5,81
S;2;2111;03/10/2023;-6,9
S;2;2302;03/10/2023;-58,42
E;2;1201;03/10/2023;1093,58
E;2;1202;03/10/2023;0
S;2;2303;03/10/2023;0
E;3;1101;03/10/2023;66223,31
S;3;2107;03/10/2023;-24,34
S;3;2101;03/10/2023;-22156,32
S;3;2103;03/10/2023;-296,75
S;3;2106;03/10/2023;-41,35
S;3;2109;03/10/2023;-9,59
S;3;2108;03/10/2023;-18,35
S;3;2110;03/10/2023;-3,83
S;3;2112;03/10/2023;-1,63
S;3;2111;03/10/2023;-1,7
S;3;2302;03/10/2023;-18,02
E;3;1201;03/10/2023;352,1
E;3;1202;03/10/2023;0
S;3;2303;03/10/2023;0
E;1;1101;04/10/2023;4483188,48
S;1;2107;04/10/2023;-2309,74
S;1;2101;04/10/2023;-3565590,22
S;1;2103;04/10/2023;-19520,22
S;1;2106;04/10/2023;-4005,84
S;1;2109;04/10/2023;-968,97
S;1;2108;04/10/2023;-1685,7
S;1;2110;04/10/2023;-632,49
S;1;2112;04/10/2023;-132,6
S;1;2111;04/10/2023;-236,88
S;1;2302;04/10/2023;-1884,46
E;1;1201;04/10/2023;22125,53
E;1;1202;04/10/2023;0
S;1;2303;04/10/2023;0
E;2;1101;04/10/2023;247463,42
S;2;2107;04/10/2023;-78,2
S;2;2101;04/10/2023;-99354,38
S;2;2103;04/10/2023;-876,45
S;2;2106;04/10/2023;-143,13
S;2;2109;04/10/2023;-26,2
S;2;2108;04/10/2023;-86,05
S;2;2110;04/10/2023;-25,5
S;2;2112;04/10/2023;-5,04
S;2;2111;04/10/2023;-9,12
S;2;2302;04/10/2023;-52,15
E;2;1201;04/10/2023;1008,18
E;2;1202;04/10/2023;0
S;2;2303;04/10/2023;0
E;3;1101;04/10/2023;65842,94
S;3;2107;04/10/2023;-20,51
S;3;2101;04/10/2023;-28961,75
S;3;2103;04/10/2023;-238,67
S;3;2106;04/10/2023;-48,43
S;3;2109;04/10/2023;-9,35
S;3;2108;04/10/2023;-20,8
S;3;2110;04/10/2023;-3,57
S;3;2112;04/10/2023;-1,52
S;3;2111;04/10/2023;-1,4
S;3;2302;04/10/2023;-19,26
E;3;1201;04/10/2023;274,91
E;3;1202;04/10/2023;0
S;3;2303;04/10/2023;0
E;1;1101;05/10/2023;4117282,8
S;1;2107;05/10/2023;-2301,7
S;1;2101;05/10/2023;-3419508,39
S;1;2103;05/10/2023;-17655,41
S;1;2106;05/10/2023;-2984,41
S;1;2109;05/10/2023;-843,91
S;1;2108;05/10/2023;-2287,25
S;1;2110;05/10/2023;-583,67
S;1;2112;05/10/2023;-132,34
S;1;2111;05/10/2023;-235,82
S;1;2302;05/10/2023;-1882,36
E;1;1201;05/10/2023;20525,02
E;1;1202;05/10/2023;0
S;1;2303;05/10/2023;0
E;2;1101;05/10/2023;242087,71
S;2;2107;05/10/2023;-85,11
S;2;2101;05/10/2023;-122506,92
S;2;2103;05/10/2023;-1051,31
S;2;2106;05/10/2023;-140,51
S;2;2109;05/10/2023;-33,75
S;2;2108;05/10/2023;-87,14
S;2;2110;05/10/2023;-28,11
S;2;2112;05/10/2023;-6,01
S;2;2111;05/10/2023;-7,66
S;2;2302;05/10/2023;-57,54
E;2;1201;05/10/2023;1226,25
E;2;1202;05/10/2023;0
S;2;2303;05/10/2023;0
