ProdutoId;OperadorId;Valor;Data;ClienteId
8;6;448799,98;08/03/2024;8308
8;7;428111,84;08/03/2024;86396
8;6;238254,26;08/03/2024;55114
10;11;8463,57;08/03/2024;82343
13;13;566491,42;08/03/2024;82036
14;11;105565,88;08/03/2024;29516
14;11;435966,48;08/03/2024;83428
14;12;169162,22;08/03/2024;77530
14;15;450112,6;08/03/2024;7633
14;12;650041,9;08/03/2024;17615
14;13;218198,01;08/03/2024;58746
14;14;691918,47;08/03/2024;46268
14;11;143270,91;08/03/2024;68275
15;11;2232,09;08/03/2024;27798
15;14;18544,53;08/03/2024;39612
16;14;91222,41;08/03/2024;33308
16;12;81116,17;08/03/2024;9612
16;15;90501,58;08/03/2024;5385
17;15;89824,04;08/03/2024;63058
17;13;120857,81;08/03/2024;76850
17;14;440283,31;08/03/2024;62004
18;12;418210,49;08/03/2024;60958
18;14;152326,61;08/03/2024;1645
18;12;161972,21;08/03/2024;17435
18;14;343091,23;08/03/2024;17851
18;13;222402,02;08/03/2024;30479
18;13;135704,15;08/03/2024;8752
18;13;195658,82;08/03/2024;39515
18;11;271701,67;08/03/2024;4453
18;11;484782,28;08/03/2024;66195
18;12;384983,18;08/03/2024;38322
18;15;259900,55;08/03/2024;7690
1;1;12087,73;09/03/2024;23428
1;7;32005,96;09/03/2024;29323
1;1;43228;09/03/2024;35739
1;7;22467,06;09/03/2024;3270
1;8;48095,46;09/03/2024;15966
1;2;517,62;09/03/2024;57471
1;3;40930,06;09/03/2024;40792
1;5;29366,37;09/03/2024;66367
1;6;34246,07;09/03/2024;66032
1;3;5224,47;09/03/2024;81259
1;7;39488,79;09/03/2024;46879
1;7;28840,81;09/03/2024;81169
1;7;9216,31;09/03/2024;59959
1;7;11317,99;09/03/2024;1015
1;1;22978,52;09/03/2024;47473
1;9;48078,58;09/03/2024;64798
1;3;5189,52;09/03/2024;18617
1;4;43262,7;09/03/2024;83219
1;5;4636,75;09/03/2024;56243
1;3;21966,45;09/03/2024;37971
1;5;31242,46;09/03/2024;35240
1;9;5117,35;09/03/2024;18088
2;1;351399,01;09/03/2024;35646
2;2;181821,09;09/03/2024;50817
2;4;654607,74;09/03/2024;14683
2;4;7464,5;09/03/2024;84285
3;8;44164,44;09/03/2024;31437
3;6;63023,26;09/03/2024;84635
4;1;14648,22;09/03/2024;71953
4;7;23751,69;09/03/2024;31098
4;5;19161,57;09/03/2024;20108
4;6;1591,93;09/03/2024;22375
4;3;8604,41;09/03/2024;36063
4;2;29061,62;09/03/2024;28828
4;3;24697,02;09/03/2024;11336
4;1;24181,23;09/03/2024;85312
4;2;4400,73;09/03/2024;81692
4;2;2747,7;09/03/2024;30789
4;7;14245,59;09/03/2024;7233
4;4;2698,54;09/03/2024;15479
4;8;31122,31;09/03/2024;70614
5;6;40668,27;09/03/2024;84538
5;7;11072,39;09/03/2024;84594
5;7;40710,03;09/03/2024;25542
5;9;28499,27;09/03/2024;47239
5;1;22009,98;09/03/2024;44301
5;3;22416,69;09/03/2024;76495
5;5;25388,65;09/03/2024;30252
5;4;46121,53;09/03/2024;19049
5;6;15488,76;09/03/2024;30474
6;4;4856,26;09/03/2024;56212
6;2;17221,01;09/03/2024;66305
6;5;29436,64;09/03/2024;37156
6;9;34431,79;09/03/2024;8426
6;5;30729,19;09/03/2024;45830
6;8;13780,15;09/03/2024;20811
6;2;31783,85;09/03/2024;76580
6;4;15682,54;09/03/2024;12004
7;8;1476181,66;09/03/2024;10981
7;6;361580,05;09/03/2024;57366
8;8;351245,03;09/03/2024;48541
8;8;291761,98;09/03/2024;48738
8;7;338878,39;09/03/2024;40799
8;2;404075,34;09/03/2024;2251
8;9;246494,64;09/03/2024;74778
8;1;150349,77;09/03/2024;4398
8;7;141380,27;09/03/2024;42470
13;11;575886,06;09/03/2024;22061
14;11;334422,45;09/03/2024;30393
14;12;296427,87;09/03/2024;31505
14;12;186554,77;09/03/2024;75962
14;14;685741,22;09/03/2024;8971
15;12;7044,83;09/03/2024;16406
15;12;6251,28;09/03/2024;75718
15;15;23236,66;09/03/2024;37164
15;12;26619,42;09/03/2024;10872
16;14;88353,34;09/03/2024;82643
17;12;110071,95;09/03/2024;46622
17;12;422117,96;09/03/2024;50595
18;13;299633,38;09/03/2024;32666
18;12;456513,82;09/03/2024;67947
18;15;355662,57;09/03/2024;54726
1;6;20187,58;10/03/2024;47327
1;6;6900,35;10/03/2024;33563
1;7;35120,25;10/03/2024;62468
1;7;4196,88;10/03/2024;61007
1;7;19721,32;10/03/2024;73098
1;3;15834,47;10/03/2024;9667
1;6;37416,88;10/03/2024;26967
1;9;33067,62;10/03/2024;52956
1;6;10028,45;10/03/2024;65417
1;3;26224,67;10/03/2024;62950
1;8;49479,06;10/03/2024;9952
1;6;46287,63;10/03/2024;11689
1;6;39696,41;10/03/2024;71230
1;2;11940,26;10/03/2024;40721
1;5;27276,84;10/03/2024;65218
1;2;43216,62;10/03/2024;73048
1;8;23051,32;10/03/2024;44030
1;8;4128,28;10/03/2024;59711
1;7;37288,11;10/03/2024;42998
1;5;44144,29;10/03/2024;31062
1;7;19310,65;10/03/2024;66569
1;2;42277,09;10/03/2024;56063
1;9;11206,97;10/03/2024;56186
1;7;10349,42;10/03/2024;23435
1;3;38554,65;10/03/2024;81259
1;2;46559,73;10/03/2024;76154
1;8;26712,32;10/03/2024;38421
1;2;6831,69;10/03/2024;42601
2;2;618286,62;10/03/2024;9693
2;2;637039,25;10/03/2024;44261
2;9;786194,07;10/03/2024;51852
2;2;267553,19;10/03/2024;36492
4;7;31032,21;10/03/2024;89638
4;7;9703,44;10/03/2024;42974
4;9;2366,98;10/03/2024;21536
4;6;6408,13;10/03/2024;83108
4;8;23938,12;10/03/2024;25243
4;1;25521,59;10/03/2024;18776
4;8;12469,76;10/03/2024;59834
4;8;26536,3;10/03/2024;23472
4;2;18376,39;10/03/2024;36392
4;7;17442,44;10/03/2024;66962
4;5;11363,39;10/03/2024;73721
4;8;31144,92;10/03/2024;77364
4;8;15416,54;10/03/2024;65575
4;2;1729,61;10/03/2024;34607
4;3;24400,99;10/03/2024;1390
4;1;6514,42;10/03/2024;40564
4;5;6914,76;10/03/2024;69344
4;1;28111,63;10/03/2024;21593
4;7;33567,93;10/03/2024;14302
4;2;8306,64;10/03/2024;44793
4;8;20366,35;10/03/2024;71092
5;5;14281,2;10/03/2024;88117
5;4;15707,81;10/03/2024;25033
5;3;44983,43;10/03/2024;23285
5;3;4818,25;10/03/2024;83709
5;7;12599,44;10/03/2024;68263
5;7;46045,64;10/03/2024;71733
5;7;43757,61;10/03/2024;2605
5;3;44145,1;10/03/2024;7916
5;2;47008,74;10/03/2024;13469
6;3;33242,71;10/03/2024;6742
6;9;19443,4;10/03/2024;60253
6;9;18111,89;10/03/2024;78892
7;2;1322315,75;10/03/2024;59774
7;2;1092570,17;10/03/2024;63731
8;2;428622,92;10/03/2024;56183
8;5;487315,77;10/03/2024;84870
8;4;113324,33;10/03/2024;13200
8;7;68651,75;10/03/2024;1833
9;7;109768,27;10/03/2024;62973
10;15;6579,38;10/03/2024;48986
10;12;3968,54;10/03/2024;69836
10;15;3976,98;10/03/2024;48491
10;15;8921,42;10/03/2024;56468
13;12;681103,28;10/03/2024;56830
13;12;701337,02;10/03/2024;26185
13;11;5896,15;10/03/2024;42586
14;13;488693,13;10/03/2024;3039
14;12;512769,41;10/03/2024;47841
14;14;547730,04;10/03/2024;64943
14;15;147313,28;10/03/2024;28341
14;12;238778,89;10/03/2024;88766
14;13;125929,51;10/03/2024;19933
14;15;631638,53;10/03/2024;24858
15;13;2728,88;10/03/2024;69560
16;14;95050,49;10/03/2024;72662
16;11;92694,89;10/03/2024;41950
16;12;93900,17;10/03/2024;13378
17;11;273629,96;10/03/2024;22147
17;13;400859,78;10/03/2024;25671
17;13;315586,96;10/03/2024;26369
17;14;208368,48;10/03/2024;66496
17;12;401496,41;10/03/2024;60970
17;11;46587,08;10/03/2024;52494
18;15;369414,22;10/03/2024;4755
18;14;362134,52;10/03/2024;25962
18;14;146153,44;10/03/2024;10659
18;12;261557,6;10/03/2024;8903
18;11;437668,05;10/03/2024;79705
1;3;12845,27;11/03/2024;52475
1;6;17963,2;11/03/2024;25721
1;4;9295,04;11/03/2024;26166
1;4;28074,05;11/03/2024;68523
1;1;13347,29;11/03/2024;50815
1;6;39828,79;11/03/2024;60364
1;2;37581,84;11/03/2024;83803
1;7;43994,79;11/03/2024;83988
1;1;7305,54;11/03/2024;52256
1;6;1211,16;11/03/2024;10367
1;9;46620,91;11/03/2024;69566
1;2;2341,24;11/03/2024;71239
1;7;43814,03;11/03/2024;5485
1;7;41495,15;11/03/2024;37979
1;4;20020,26;11/03/2024;72954
1;1;28562,88;11/03/2024;37726
1;6;17451,79;11/03/2024;26580
1;3;40074,33;11/03/2024;23722
1;7;46711,54;11/03/2024;37233
1;7;14782,67;11/03/2024;83232
1;7;20326,98;11/03/2024;75668
1;4;8628,11;11/03/2024;31785
2;2;656177,97;11/03/2024;5305
2;3;852854,26;11/03/2024;84864
2;3;925178,44;11/03/2024;82715
3;4;16936,37;11/03/2024;19732
4;8;8797,57;11/03/2024;76025
4;4;33044,64;11/03/2024;64751
4;5;3113,12;11/03/2024;28572
4;2;3971,51;11/03/2024;34617
4;3;34706,78;11/03/2024;7490
4;1;18246,43;11/03/2024;65612
4;2;6960,52;11/03/2024;73025
4;7;30413,89;11/03/2024;22657
4;8;31951,07;11/03/2024;77451
4;1;4235,73;11/03/2024;64314
4;2;33580,52;11/03/2024;52934
4;2;18942,06;11/03/2024;89887
4;3;21656,93;11/03/2024;85853
4;9;9443,42;11/03/2024;1481
5;4;7208,13;11/03/2024;1534
5;5;4579,19;11/03/2024;13186
5;4;6219,69;11/03/2024;2229
5;9;26178,71;11/03/2024;43177
5;7;29581,83;11/03/2024;32153
5;9;13114,82;11/03/2024;68340
5;5;48274,89;11/03/2024;61987
5;8;39587,89;11/03/2024;15244
5;9;49642,91;11/03/2024;24140
5;6;36669,09;11/03/2024;79307
5;3;20486,57;11/03/2024;82264
6;2;5845,96;11/03/2024;35729
7;4;1464253,36;11/03/2024;9441
7;9;1106244,09;11/03/2024;27943
7;3;407698,04;11/03/2024;39032
8;2;217700,42;11/03/2024;71649
8;2;128662,27;11/03/2024;38042
8;8;374934,09;11/03/2024;3809
8;3;167878,53;11/03/2024;6903
8;4;412015,75;11/03/2024;67261
8;4;286894,79;11/03/2024;77582
10;12;6389,61;11/03/2024;31297
14;12;530480,59;11/03/2024;39522
14;11;421123,15;11/03/2024;47739
14;13;463083,35;11/03/2024;58854
16;15;81971,47;11/03/2024;68727
16;14;86735,08;11/03/2024;8597
17;13;166092,05;11/03/2024;74343
17;13;249553,53;11/03/2024;57761
17;15;172518,6;11/03/2024;16125
17;11;234297,37;11/03/2024;68750
18;15;350228,3;11/03/2024;27223
18;14;463023,94;11/03/2024;80052
18;12;228554,54;11/03/2024;83207
18;14;345930,47;11/03/2024;64920
18;14;150967,38;11/03/2024;80226
18;14;245376,85;11/03/2024;88791
18;14;344300,99;11/03/2024;50911
18;14;280255,37;11/03/2024;29039
1;7;28280,4;12/03/2024;49660
1;2;11967,06;12/03/2024;3755
1;2;20351,51;12/03/2024;78543
1;2;13207,16;12/03/2024;52471
1;9;16044,22;12/03/2024;82819
1;7;27834,56;12/03/2024;36060
1;3;49378,65;12/03/2024;78923
1;7;44667,56;12/03/2024;34124
1;1;13925,46;12/03/2024;38501
1;2;46189,85;12/03/2024;67958
1;2;8191,12;12/03/2024;87883
1;6;38538,84;12/03/2024;72640
1;2;25656,24;12/03/2024;73214
1;3;7848,2;12/03/2024;86928
1;1;13292,03;12/03/2024;18210
1;2;24849,79;12/03/2024;77927
1;9;36030,09;12/03/2024;54153
1;3;20316,12;12/03/2024;17526
1;7;32651,79;12/03/2024;14170
1;2;33926,2;12/03/2024;80787
1;2;23976,96;12/03/2024;61794
2;2;425496,05;12/03/2024;16200
2;4;695306,68;12/03/2024;36037
2;2;139390,71;12/03/2024;84955
3;5;48795,97;12/03/2024;80709
4;3;900,16;12/03/2024;68135
4;9;15261,27;12/03/2024;31215
4;4;28213,86;12/03/2024;39806
4;5;33622,31;12/03/2024;17003
4;5;28648,51;12/03/2024;56988
4;9;33569,83;12/03/2024;25346
4;8;4528,24;12/03/2024;54622
4;8;11786,95;12/03/2024;67985
4;4;4516,06;12/03/2024;14512
4;1;14796,52;12/03/2024;12473
4;1;19293,02;12/03/2024;15734
4;7;994,35;12/03/2024;73106
4;6;568,43;12/03/2024;58794
4;1;19755,6;12/03/2024;44676
4;9;5868,82;12/03/2024;38021
4;7;23522,89;12/03/2024;76383
4;3;29420,42;12/03/2024;67708
4;6;34792,14;12/03/2024;21942
4;9;24113,16;12/03/2024;3020
4;5;1583,16;12/03/2024;72236
4;9;29425,12;12/03/2024;20749
4;4;31330,6;12/03/2024;69709
5;1;33640,75;12/03/2024;80441
5;8;43917,03;12/03/2024;28191
5;2;40664,95;12/03/2024;40785
5;1;43151,9;12/03/2024;24419
5;4;3177,84;12/03/2024;68675
5;8;11279,44;12/03/2024;28333
5;5;25739,04;12/03/2024;79305
5;6;6839,31;12/03/2024;42112
5;1;3016,08;12/03/2024;59791
6;6;17131,89;12/03/2024;14736
6;2;10637,32;12/03/2024;35256
6;9;4462,21;12/03/2024;5803
6;3;19233,53;12/03/2024;89595
6;6;13707,43;12/03/2024;78981
6;5;10132,01;12/03/2024;53286
8;4;498692,93;12/03/2024;62683
8;5;336208,8;12/03/2024;52999
8;5;350509,03;12/03/2024;65881
8;6;54353,32;12/03/2024;83617
8;8;225357,76;12/03/2024;74936
9;1;127151,38;12/03/2024;89759
10;13;4164,84;12/03/2024;22133
11;12;223252,39;12/03/2024;64394
13;15;723414,35;12/03/2024;22781
14;15;688367,52;12/03/2024;37195
14;11;430208,5;12/03/2024;40042
14;11;407992,74;12/03/2024;53013
14;14;461995,38;12/03/2024;43358
15;13;10390,84;12/03/2024;59413
15;12;17217,88;12/03/2024;39858
17;11;107965,03;12/03/2024;35411
17;11;445711,37;12/03/2024;46125
17;13;256739,46;12/03/2024;76721
17;13;205668,82;12/03/2024;19931
18;13;469285,76;12/03/2024;29787
18;13;114829,33;12/03/2024;74825
18;13;210756,58;12/03/2024;21698
18;15;270845,19;12/03/2024;9912
1;5;11953,55;13/03/2024;5034
1;4;44294,11;13/03/2024;58657
1;7;38839,35;13/03/2024;84639
1;8;24604,31;13/03/2024;33008
1;1;32412,52;13/03/2024;15834
1;9;926,2;13/03/2024;54517
1;4;16431,04;13/03/2024;12828
1;2;41133,92;13/03/2024;47552
1;7;17776,55;13/03/2024;33063
1;4;1933,16;13/03/2024;64276
1;5;2512,36;13/03/2024;46477
1;6;11861,48;13/03/2024;86098
1;2;8637,23;13/03/2024;17852
1;7;43791,12;13/03/2024;23789
1;4;7005,96;13/03/2024;14143
1;9;25862,66;13/03/2024;49457
1;2;19991,14;13/03/2024;15104
1;4;19003,55;13/03/2024;68533
1;2;25258,78;13/03/2024;73774
1;6;24047,68;13/03/2024;63909
1;3;34015,48;13/03/2024;85485
1;6;42453,37;13/03/2024;21139
2;7;79639,49;13/03/2024;44240
3;5;23004,66;13/03/2024;32852
3;1;38106,96;13/03/2024;33040
3;1;62911,73;13/03/2024;38407
3;7;97802,3;13/03/2024;60429
4;5;4607,11;13/03/2024;82254
4;8;2897,8;13/03/2024;73410
4;7;7363,6;13/03/2024;65525
4;4;18957,1;13/03/2024;49855
4;7;20036,48;13/03/2024;9494
4;5;26210,55;13/03/2024;64519
4;4;17573,61;13/03/2024;22940
4;9;30136,09;13/03/2024;21609
4;6;1130,07;13/03/2024;17013
4;1;13714,38;13/03/2024;15924
4;3;11846,83;13/03/2024;62492
4;3;6414,32;13/03/2024;60740
5;2;12596,32;13/03/2024;30257
5;7;6472,62;13/03/2024;4220
5;7;2965,23;13/03/2024;67237
5;7;38121,03;13/03/2024;45900
5;3;30814,18;13/03/2024;49735
5;5;18136,09;13/03/2024;15048
5;1;48001,21;13/03/2024;49834
5;6;34438,6;13/03/2024;76074
5;1;30499,39;13/03/2024;31114
5;2;45063,15;13/03/2024;18233
5;3;32242,67;13/03/2024;70626
5;8;48611,16;13/03/2024;6654
5;4;4186,26;13/03/2024;19675
5;1;13504,03;13/03/2024;36448
5;5;9665,16;13/03/2024;20420
6;4;5763,26;13/03/2024;29855
6;9;12898,13;13/03/2024;4757
6;7;20499,43;13/03/2024;36242
6;9;24727,57;13/03/2024;27638
6;5;23949,33;13/03/2024;59822
7;1;524299,86;13/03/2024;9978
8;5;140621,41;13/03/2024;20653
8;2;72306,07;13/03/2024;41574
13;15;722238,08;13/03/2024;49437
13;11;471920,48;13/03/2024;48669
14;14;523015,79;13/03/2024;73428
14;14;528298,17;13/03/2024;73505
14;15;317193,91;13/03/2024;63789
14;15;144158,19;13/03/2024;6369
14;15;291479,86;13/03/2024;80264
14;15;307089,45;13/03/2024;64526
14;12;95344,24;13/03/2024;60929
15;15;9363,68;13/03/2024;9425
15;12;6257,9;13/03/2024;48796
16;15;96292,16;13/03/2024;39077
16;11;89429,14;13/03/2024;88441
17;15;374399,32;13/03/2024;26125
17;11;208763,84;13/03/2024;5026
17;12;378947,02;13/03/2024;72203
17;13;49471,91;13/03/2024;23065
18;11;453793,86;13/03/2024;66574
18;14;482373,59;13/03/2024;29660
18;11;272167,61;13/03/2024;11928
1;4;37238,74;14/03/2024;33569
1;8;16360,45;14/03/2024;17760
1;5;26336,18;14/03/2024;6574
1;1;18195,08;14/03/2024;56418
1;8;15923,09;14/03/2024;21947
1;7;7382,64;14/03/2024;20457
1;3;8677,18;14/03/2024;33842
1;2;36084,97;14/03/2024;70290
1;2;20600,16;14/03/2024;15311
1;3;750,04;14/03/2024;73470
1;1;37286,54;14/03/2024;59715
1;7;11714,89;14/03/2024;40105
1;8;20687,07;14/03/2024;10716
1;1;5164,41;14/03/2024;6982
1;5;25137,88;14/03/2024;13104
1;7;48353,91;14/03/2024;55446
1;8;38814,31;14/03/2024;47863
1;8;36212,17;14/03/2024;46994
1;1;12429,59;14/03/2024;27673
1;1;5011,9;14/03/2024;32773
1;5;17570,55;14/03/2024;3061
1;9;18182,92;14/03/2024;88911
1;3;45633,22;14/03/2024;48445
1;5;17498,02;14/03/2024;50811
1;5;46870,15;14/03/2024;5465
1;5;36173,12;14/03/2024;52651
1;8;20650,72;14/03/2024;1231
1;1;10051,63;14/03/2024;51076
2;4;458580,26;14/03/2024;19216
2;9;199610,1;14/03/2024;9247
2;7;443332,3;14/03/2024;13818
3;5;60515,95;14/03/2024;9719
3;7;66764,7;14/03/2024;17374
4;5;15185,2;14/03/2024;84887
4;6;28981,84;14/03/2024;24653
4;4;19260,84;14/03/2024;59448
4;9;21454,78;14/03/2024;16704
4;1;25191,85;14/03/2024;75763
4;8;15900,79;14/03/2024;77544
4;3;28669,13;14/03/2024;32156
4;8;26671,11;14/03/2024;19363
4;8;3553,93;14/03/2024;35512
4;4;5487,7;14/03/2024;43390
4;6;25367,9;14/03/2024;77573
4;9;7514,25;14/03/2024;9869
4;6;34724,9;14/03/2024;14299
4;8;32203,1;14/03/2024;77897
4;7;19627,02;14/03/2024;34040
4;1;15908,95;14/03/2024;25113
4;2;9713,79;14/03/2024;51792
5;3;28486,66;14/03/2024;46505
5;8;26433,74;14/03/2024;53784
5;3;5511,75;14/03/2024;20381
5;5;7223,2;14/03/2024;9538
5;8;47510,24;14/03/2024;9956
5;2;2847,18;14/03/2024;29898
5;9;2825,15;14/03/2024;34417
6;8;2789,27;14/03/2024;79740
6;7;30724,47;14/03/2024;56210
6;1;7641,75;14/03/2024;10830
6;9;15757,21;14/03/2024;73364
6;3;8702,1;14/03/2024;76695
6;1;34703,56;14/03/2024;85776
7;6;1107673,68;14/03/2024;78022
8;1;301962,59;14/03/2024;8315
8;5;190001,84;14/03/2024;87071
8;4;322363,87;14/03/2024;39443
8;3;364673,32;14/03/2024;12850
9;9;114699,49;14/03/2024;45142
9;4;119368,58;14/03/2024;56610
10;12;4039,42;14/03/2024;72751
10;13;3313,95;14/03/2024;66263
10;12;9935,94;14/03/2024;60493
13;13;302778,76;14/03/2024;24814
13;15;527200,89;14/03/2024;73217
13;12;375723,23;14/03/2024;74665
14;13;671719,73;14/03/2024;83614
14;15;504614,35;14/03/2024;79360
14;15;493512,12;14/03/2024;86505
14;15;327663,05;14/03/2024;72004
14;12;444018,4;14/03/2024;41417
15;12;5298,67;14/03/2024;66681
15;11;22472,28;14/03/2024;41769
15;15;29481,05;14/03/2024;51963
15;15;25682,84;14/03/2024;67257
15;11;8584,63;14/03/2024;43385
15;11;9376,69;14/03/2024;80118
15;12;2760,59;14/03/2024;2999
18;13;188986,33;14/03/2024;66584
18;12;423562,58;14/03/2024;41134
18;14;401636,53;14/03/2024;46077
18;14;185178,42;14/03/2024;61932
18;12;348739,17;14/03/2024;56455
1;5;12029,55;15/03/2024;28630
1;1;35780,19;15/03/2024;65987
1;7;37693,13;15/03/2024;49664
1;7;17835,35;15/03/2024;63368
1;6;4326,3;15/03/2024;53367
1;3;5074,01;15/03/2024;18552
1;4;12664,3;15/03/2024;71224
1;7;39392,21;15/03/2024;57901
1;1;30982,4;15/03/2024;40633
1;8;49091,2;15/03/2024;84321
1;2;17781,93;15/03/2024;27867
1;7;25054,32;15/03/2024;3540
1;8;4245,51;15/03/2024;47612
1;5;34327,57;15/03/2024;82581
1;4;31700,61;15/03/2024;63714
1;5;2765,17;15/03/2024;46541
1;1;22110,49;15/03/2024;50158
1;8;43566,68;15/03/2024;68859
1;2;41577,77;15/03/2024;68624
1;6;42337,96;15/03/2024;41567
1;1;40228,01;15/03/2024;88819
1;3;4883,19;15/03/2024;13393
1;6;49240,48;15/03/2024;72670
1;4;531,71;15/03/2024;67998
2;7;715796,97;15/03/2024;45355
2;9;443823,62;15/03/2024;34280
2;8;167974,81;15/03/2024;67564
4;4;33708,6;15/03/2024;66363
4;2;28864,62;15/03/2024;82990
4;3;30160,12;15/03/2024;30287
4;2;4744,69;15/03/2024;70773
4;3;24476,97;15/03/2024;83626
4;6;3627,85;15/03/2024;81412
4;8;32533,19;15/03/2024;21932
4;5;18127,51;15/03/2024;14651
4;1;28407,22;15/03/2024;22823
4;2;9622,69;15/03/2024;75717
4;5;3192,54;15/03/2024;36350
4;2;26620,58;15/03/2024;40264
5;8;24280,26;15/03/2024;52775
5;9;45307,31;15/03/2024;7747
5;7;9278,08;15/03/2024;81493
5;2;29265,45;15/03/2024;12978
5;8;48603,44;15/03/2024;55759
5;9;43242,59;15/03/2024;29608
5;8;42233,13;15/03/2024;26992
5;4;35750,17;15/03/2024;24026
5;3;39496,95;15/03/2024;21960
6;7;10555,38;15/03/2024;12523
6;2;19554,92;15/03/2024;63666
6;7;5829,02;15/03/2024;75606
6;9;10174,86;15/03/2024;42348
7;1;1254304;15/03/2024;21520
7;5;998850,05;15/03/2024;39160
8;4;256875,27;15/03/2024;43291
8;9;241851,93;15/03/2024;60433
8;9;420073,29;15/03/2024;85550
9;6;116673,72;15/03/2024;33182
10;12;6529,75;15/03/2024;20243
13;11;513968,62;15/03/2024;44690
14;15;300974,14;15/03/2024;53801
14;12;101255,82;15/03/2024;56581
14;14;571373,22;15/03/2024;72958
14;11;293010,8;15/03/2024;70171
14;13;557703,08;15/03/2024;78725
14;13;314180,87;15/03/2024;39548
14;13;359257,37;15/03/2024;61923
14;13;406159,8;15/03/2024;78814
14;15;587345,21;15/03/2024;62320
14;12;271266,25;15/03/2024;32703
15;14;11718,84;15/03/2024;46981
15;11;20682;15/03/2024;86422
15;11;25919,72;15/03/2024;21208
15;12;11712,82;15/03/2024;37426
15;11;30994,77;15/03/2024;7589
16;15;91941,33;15/03/2024;69938
16;14;85792,04;15/03/2024;78672
17;15;190799,48;15/03/2024;74512
17;12;216135,41;15/03/2024;61028
17;13;371713,89;15/03/2024;42580
17;13;103261,04;15/03/2024;32895
17;13;383599,36;15/03/2024;1242
18;15;448354,28;15/03/2024;73788
18;12;105319,01;15/03/2024;17274
18;14;252900,57;15/03/2024;76295
18;13;299757,46;15/03/2024;25282
18;11;150291,74;15/03/2024;32295
18;13;278354,02;15/03/2024;77283
18;13;329429,78;15/03/2024;42683
18;11;412171,88;15/03/2024;60854
1;1;47005,56;16/03/2024;5912
1;9;35742,69;16/03/2024;31076
1;2;33021,94;16/03/2024;52943
1;6;6484,37;16/03/2024;35263
1;2;1531,83;16/03/2024;67996
1;8;30876,79;16/03/2024;72684
1;9;43720,98;16/03/2024;39501
1;7;1607,69;16/03/2024;61169
1;8;11428,83;16/03/2024;46086
1;6;22926,25;16/03/2024;1209
1;4;6662,39;16/03/2024;53313
1;2;48106,85;16/03/2024;49643
1;9;20487,23;16/03/2024;29780
1;2;21842,3;16/03/2024;48831
1;7;28673,8;16/03/2024;14947
1;4;28647,69;16/03/2024;20269
1;6;14680,68;16/03/2024;23406
1;2;17543,07;16/03/2024;22692
1;6;3448,05;16/03/2024;53954
1;3;14417,02;16/03/2024;12863
1;5;35613,32;16/03/2024;29908
1;7;43820,54;16/03/2024;68042
1;9;4678,06;16/03/2024;78025
1;6;369,46;16/03/2024;80068
1;5;38109,78;16/03/2024;14530
1;7;1619,15;16/03/2024;34123
1;9;27216,12;16/03/2024;10482
1;1;37029,02;16/03/2024;17302
1;3;49661,54;16/03/2024;4992
1;7;36471,54;16/03/2024;21938
1;8;25614,26;16/03/2024;54690
2;4;186735,71;16/03/2024;9577
4;2;13333,28;16/03/2024;24457
4;2;23938,92;16/03/2024;89714
4;6;33914,33;16/03/2024;6366
4;7;29042,65;16/03/2024;26958
4;6;3971,11;16/03/2024;86974
4;6;28817,79;16/03/2024;17657
4;9;31565,64;16/03/2024;13740
4;5;14281,29;16/03/2024;52441
4;2;28808,74;16/03/2024;69295
4;2;18619,3;16/03/2024;87098
4;4;8235,05;16/03/2024;35668
4;3;23703,03;16/03/2024;65947
4;1;1121,74;16/03/2024;50604
4;6;5355,66;16/03/2024;68221
5;4;42826,05;16/03/2024;52107
5;6;28419,05;16/03/2024;59868
5;7;19551,89;16/03/2024;77416
5;8;12267,26;16/03/2024;39024
5;1;49205,3;16/03/2024;27566
5;8;35040,31;16/03/2024;31416
5;6;28266,92;16/03/2024;82893
5;1;40240,79;16/03/2024;74268
5;8;30750,19;16/03/2024;46652
5;7;3074,81;16/03/2024;44738
6;5;4834,3;16/03/2024;7882
6;1;17604,84;16/03/2024;88676
6;7;18391,21;16/03/2024;2658
6;6;18610,05;16/03/2024;45568
7;3;1164234,08;16/03/2024;74477
8;7;62712,2;16/03/2024;6218
8;6;421555,68;16/03/2024;51163
8;3;65670,13;16/03/2024;88262
9;1;176318,69;16/03/2024;7507
9;8;138344,25;16/03/2024;59634
9;1;186522,61;16/03/2024;37387
10;15;5878,41;16/03/2024;65195
13;15;709862,01;16/03/2024;35671
13;13;334310,82;16/03/2024;85721
14;15;542353,17;16/03/2024;50014
14;14;405871,56;16/03/2024;82462
14;14;335996,13;16/03/2024;37519
14;11;302929,38;16/03/2024;3064
14;13;573650,98;16/03/2024;58440
14;11;538731,64;16/03/2024;48912
14;11;379451,46;16/03/2024;38864
16;11;84349,04;16/03/2024;26517
16;11;91426,79;16/03/2024;34803
17;15;287295,48;16/03/2024;2827
17;15;480043,45;16/03/2024;34161
18;14;101275,63;16/03/2024;50603
18;11;355176,04;16/03/2024;1546
1;4;30376,25;17/03/2024;47069
1;4;1297,36;17/03/2024;37174
1;8;2763,32;17/03/2024;83833
1;8;47204,99;17/03/2024;70647
1;6;35543,65;17/03/2024;75420
1;1;17488,26;17/03/2024;88177
1;5;11275,02;17/03/2024;65756
1;2;23541,52;17/03/2024;89190
